GAME_ID,HOME_TEAM_ID,SEASON,TEAM_ID_home,TEAM_ID_away,WINS
22100519,1610612741,2021,1610612741,1610612737,1
22100520,1610612763,2021,1610612763,1610612747,1
22100522,1610612756,2021,1610612756,1610612760,1
22100523,1610612757,2021,1610612757,1610612762,0
22100524,1610612758,2021,1610612758,1610612742,1
22100508,1610612753,2021,1610612753,1610612749,0
22100509,1610612748,2021,1610612748,1610612764,1
22100510,1610612761,2021,1610612761,1610612755,0
22100511,1610612745,2021,1610612745,1610612747,0
22100512,1610612750,2021,1610612750,1610612752,0
22100513,1610612740,2021,1610612740,1610612739,1
22100514,1610612744,2021,1610612744,1610612743,0
22100515,1610612758,2021,1610612758,1610612760,1
22100501,1610612766,2021,1610612766,1610612745,1
22100502,1610612737,2021,1610612737,1610612741,0
22100503,1610612750,2021,1610612750,1610612738,1
22100504,1610612759,2021,1610612759,1610612762,0
22100505,1610612756,2021,1610612756,1610612763,0
22100506,1610612757,2021,1610612757,1610612742,0
22100507,1610612746,2021,1610612746,1610612751,0
22100493,1610612748,2021,1610612748,1610612753,1
22100494,1610612739,2021,1610612739,1610612761,1
22100495,1610612764,2021,1610612764,1610612755,0
22100496,1610612758,2021,1610612758,1610612763,0
22100497,1610612760,2021,1610612760,1610612740,1
22100498,1610612759,2021,1610612759,1610612765,1
22100499,1610612741,2021,1610612741,1610612754,1
22100500,1610612746,2021,1610612746,1610612743,0
22100488,1610612752,2021,1610612752,1610612737,1
22100489,1610612749,2021,1610612749,1610612738,1
22100490,1610612756,2021,1610612756,1610612744,0
22100491,1610612747,2021,1610612747,1610612751,0
22100492,1610612762,2021,1610612762,1610612742,1
22100476,1610612754,2021,1610612754,1610612745,1
22100477,1610612753,2021,1610612753,1610612740,0
22100478,1610612755,2021,1610612755,1610612737,0
22100479,1610612748,2021,1610612748,1610612765,1
22100480,1610612752,2021,1610612752,1610612764,0
22100481,1610612742,2021,1610612742,1610612749,0
22100482,1610612743,2021,1610612743,1610612766,0
22100483,1610612756,2021,1610612756,1610612760,1
22100484,1610612762,2021,1610612762,1610612750,1
22100485,1610612744,2021,1610612744,1610612763,1
22100487,1610612747,2021,1610612747,1610612759,0
22100470,1610612737,2021,1610612737,1610612753,0
22100471,1610612738,2021,1610612738,1610612739,1
22100473,1610612749,2021,1610612749,1610612745,1
22100474,1610612760,2021,1610612760,1610612743,1
22100475,1610612758,2021,1610612758,1610612746,0
22100465,1610612748,2021,1610612748,1610612754,1
22100466,1610612752,2021,1610612752,1610612765,1
22100467,1610612740,2021,1610612740,1610612757,1
22100468,1610612742,2021,1610612742,1610612750,1
22100469,1610612747,2021,1610612747,1610612756,0
22100457,1610612738,2021,1610612738,1610612755,0
22100459,1610612741,2021,1610612741,1610612745,1
22100460,1610612763,2021,1610612763,1610612760,0
22100461,1610612762,2021,1610612762,1610612766,1
22100462,1610612744,2021,1610612744,1610612758,1
22100463,1610612746,2021,1610612746,1610612759,0
22100449,1610612765,2021,1610612765,1610612748,1
22100450,1610612763,2021,1610612763,1610612757,0
22100451,1610612758,2021,1610612758,1610612759,1
22100448,1610612741,2021,1610612741,1610612747,1
22100455,1610612750,2021,1610612750,1610612742,1
22100456,1610612756,2021,1610612756,1610612766,1
22100441,1610612765,2021,1610612765,1610612745,0
22100445,1610612738,2021,1610612738,1610612752,1
22100442,1610612751,2021,1610612751,1610612753,0
22100443,1610612761,2021,1610612761,1610612744,1
22100444,1610612760,2021,1610612760,1610612746,1
22100446,1610612749,2021,1610612749,1610612739,0
